Tijdslot,Zaal,Vak,Activiteit,Student
monday 13-15,B0.201,Machine Learning,Lecture 1,Rayen van de Kruijs
monday 13-15,B0.201,Machine Learning,Lecture 1,Haiko Raaijmakers
monday 13-15,B0.201,Machine Learning,Lecture 1,Patryk van de Kraats
monday 13-15,B0.201,Machine Learning,Lecture 1,Xiao Schijvenaars
monday 13-15,B0.201,Machine Learning,Lecture 1,Yunus Westera
monday 13-15,B0.201,Machine Learning,Lecture 1,Paulette van de Wardt
monday 13-15,B0.201,Machine Learning,Lecture 1,Lenne Boateng
monday 13-15,B0.201,Machine Learning,Lecture 1,Dana Hoeksema
monday 13-15,B0.201,Machine Learning,Lecture 1,Antonetta Moeskops
monday 13-15,B0.201,Machine Learning,Lecture 1,Esme Karim
monday 13-15,B0.201,Machine Learning,Lecture 1,Romy Piek
monday 13-15,B0.201,Machine Learning,Lecture 1,Ouidad van Hall
monday 13-15,B0.201,Machine Learning,Lecture 1,Vasco Waninge
monday 13-15,B0.201,Machine Learning,Lecture 1,Matthijs Pleiter
monday 13-15,B0.201,Machine Learning,Lecture 1,Tamar Jongbloed
monday 13-15,B0.201,Machine Learning,Lecture 1,Manuel de Boon
monday 13-15,B0.201,Machine Learning,Lecture 1,Nanke van den Berg
monday 13-15,B0.201,Machine Learning,Lecture 1,Lammigje van Loveren
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Winfried Doeve
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Romaisa Oostvogels
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Geerte van der Meij
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Ruveyda van Lingen
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Nanet van Osta
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Lysbeth Keuken
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Guus Heijnen
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Siri Droge
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Abdelkader Gijbels
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Leon van Maurik
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Johannus van Bavel
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Esme Karim
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Yalda Grootenboer
monday 13-15,C0.110,Project Numerical Recipes,Lab 3,Titia Korbee
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Yanick Abbing
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Sharan Baselmans
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Mattijs Baudoin
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Thyrza Blik
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Tarah Broerse
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Sayfeddine Bruijnes
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Virginie Brunsveld
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Wieke de Leest
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Alexandre de Olde
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Quido Deniz
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Boy Dibbets
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Sohrab Geers
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Abdelkader Gijbels
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Sahar Hamstra
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Bo Hilhorst
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Catherine Hoornstra
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Wichard Hospers
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Marssae Joseph
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Chrystel Kalshoven
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Juliette Kant
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Danique Knibbe
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Cherissa Koudijs
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Nikie Kreijkes
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Yvan Lau
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Rein Leidelmeijer
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Malcolm Looij
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Dorenda Malestein
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Roan Meulmeester
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Geurt Nuiten
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Ilana Philippi
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Cheyenna Reuvekamp
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Jackson Scherpenzeel
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Enes Siemonsma
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Xanne Slob
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Wichard Stienen
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Tom Stokkel
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Chaimae Swiers
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Xiao Teekens
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Tjalle ten Pas
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Sarena Tjeerdsma
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Shawny van de Pol
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Cyrano van den Eijnde
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Daisy van der Klei
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Maritha van der Niet
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Naciye van Eert
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Demelza van Kommer
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Meta van Marle
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,El van Rosmalen
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Marilene van Santen
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Tarik van Vloten
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Sanna van Wiggen
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Christiaan van Zon
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Chloe Vermanen
monday 13-15,C1.112,Lineaire Algebra,Lecture 2,Stein Zweekhorst
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Noud Menke
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Jorike Coenen
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Wannes Lohuis
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Martin Avci
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Reduan Warsame
monday 15-17,A1.04,Compilerbouw,Tutorial 1,George Knuiman
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Nanette te Braak
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Evelyn Koelemij
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Patricia Sier
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Deacon Gielissen
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Dragana van Ruitenbeek
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Emircan van de Bunt
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Yalda Grootenboer
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Yunus Westera
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Rayen van de Kruijs
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Solomon Verhorst
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Ceren van den Engel
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Matisse Weij
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Filipe Wiersema
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Carmela van Gerwen
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Brecht Eeltink
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Tea Horstink
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Aidan van Iwaarden
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Mitzi Corten
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Jos van der Zwet
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Sien van Plateringen
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Eleanora Rovers
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Heiltje Wijnands
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Bauke Elschot
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Titia Korbee
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Lenne Boateng
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Jonah Teuben
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Joshi van Groeningen
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Abdelkader Gijbels
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Federico Levels
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Karim Vingerhoets
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Stephano Popma
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Nadien Volman
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Bodie Metselaar
monday 15-17,A1.04,Compilerbouw,Tutorial 1,Sanja Tas
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Chrystel Kalshoven
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Lisse Moes
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Enrique van den Born
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Christianus Laman
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Yuki Verkuijl
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Silvie Thoma
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Annemarie Vooijs
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Jory Leijenaar
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Sahar Hamstra
monday 15-17,A1.06,Compilerbouw practicum,Lab 3,Rahim Kienhuis
monday 15-17,A1.08,Collectieve Intelligentie,Lab 4,Inger Notermans
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Gidon Baetsen
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Monika Blikman
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Devlin Bronsema
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Rika Buizer
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Abdel Buth
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Everhard Curvers
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Oumaima Donselaar
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Doede Duiveman
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Eylem Haas
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Gerritjan Joris
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Thys Kersten
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Ylse Klarenbeek
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Rins Oosterbeek
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Emrah Schrama
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Noa Slangen
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Enrique van den Born
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Agelo van der Meer
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Yun van der Vleuten
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Jetty van Putten
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Tjesse Voesten
monday 15-17,A1.10,Informatie- en organisatieontwerp,Lecture 2,Aya Woertman
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Karolina Roodbeen
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Shairon van Aaken
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Noud Menke
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Sohrab Geers
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Resi Braamhaar
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Marrie Bekker
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Arina Ubbink
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Julot van Teeffelen
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Rein Leidelmeijer
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Jael Boutkan
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Djamilla Wesselink
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Tjesse Voesten
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Vasco Waninge
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Wissal Eggens
monday 15-17,B0.201,Zoeken sturen en bewegen,Lab 1,Sezen Kivits
monday 15-17,C0.110,Software engineering,Lab 1,Ko Droste
monday 15-17,C0.110,Software engineering,Lab 1,Jorian van Zijderveld
monday 15-17,C0.110,Software engineering,Lab 1,Servaas Anker
monday 15-17,C0.110,Software engineering,Lab 1,Ycel van Kasteel
monday 15-17,C0.110,Software engineering,Lab 1,Rachell Smallegange
monday 15-17,C0.110,Software engineering,Lab 1,Haroun Lemaire
monday 15-17,C0.110,Software engineering,Lab 1,Angelica Sarikaya
monday 15-17,C0.110,Software engineering,Lab 1,Marcellus Mijnheer
monday 15-17,C0.110,Software engineering,Lab 1,Resul Kuijpers
monday 15-17,C0.110,Software engineering,Lab 1,Kavish Versteeg
monday 15-17,C0.110,Software engineering,Lab 1,Esmee Hooijmaijers
monday 15-17,C0.110,Software engineering,Lab 1,Rosali Heikoop
monday 15-17,C0.110,Software engineering,Lab 1,Naciye van Eert
monday 15-17,C0.110,Software engineering,Lab 1,Maritte Gok
monday 15-17,C0.110,Software engineering,Lab 1,Virgill Hamelink
monday 15-17,C0.110,Software engineering,Lab 1,Sanja Tas
monday 15-17,C0.110,Software engineering,Lab 1,Gabriella Yazici
monday 15-17,C0.110,Software engineering,Lab 1,Bjorn Leijen
monday 15-17,C0.110,Software engineering,Lab 1,Patricia Sier
monday 15-17,C0.110,Software engineering,Lab 1,Liedeke van Bezooijen
monday 15-17,C0.110,Software engineering,Lab 1,Tarik van Vloten
monday 15-17,C0.110,Software engineering,Lab 1,Hananja Cramer
monday 15-17,C0.110,Software engineering,Lab 1,Ynze Freriks
monday 15-17,C0.110,Software engineering,Lab 1,Hanan Lathouwers
monday 15-17,C0.110,Software engineering,Lab 1,Maron Miedema
monday 15-17,C0.110,Software engineering,Lab 1,Nermin Talhaoui
monday 15-17,C0.110,Software engineering,Lab 1,Minoesch Scheltema
monday 15-17,C0.110,Software engineering,Lab 1,Catharinus Eggermont
monday 15-17,C0.110,Software engineering,Lab 1,Tamar Jongbloed
monday 15-17,C0.110,Software engineering,Lab 1,Matz Koning
monday 15-17,C0.110,Software engineering,Lab 1,Hailey Claassen
monday 15-17,C0.110,Software engineering,Lab 1,Eltjo Beunen
monday 15-17,C0.110,Software engineering,Lab 1,Ludovicus Eissens
monday 15-17,C0.110,Software engineering,Lab 1,Yuri van Mourik
monday 15-17,C0.110,Software engineering,Lab 1,Kimm Rienks
monday 15-17,C0.110,Software engineering,Lab 1,Albertien de Hoogh
monday 15-17,C0.110,Software engineering,Lab 1,Dax Voskuilen
monday 15-17,C0.110,Software engineering,Lab 1,Priscillia van Voorden
monday 15-17,C0.110,Software engineering,Lab 1,Pleun ter Heide
monday 15-17,C0.110,Software engineering,Lab 1,Christal Hoogerbrugge
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Sivar Rottier
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Casimir Overbeeke
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Buck Lantinga
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Jos Welling
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Brigitta Diallo
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Valery Majoor
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Jenske Jongejan
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Virginie Brunsveld
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Inger Notermans
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Matz Koning
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Sohrab Geers
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Bjorn Leijen
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Bobby Veldhuis
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Liedeke van Bezooijen
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Rhona Bakkum
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Laurentia Cooijmans
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Fatime Rodenburg
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Titia Korbee
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Ard Tielemans
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Ylse Klarenbeek
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Marck Wijngaarden
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Kimmy Kesteloo
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Ella Bischoff
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Silvie Thoma
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Aya Woertman
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Wichard Hospers
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Enes Siemonsma
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Karolina Roodbeen
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Harwin van Loon
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Marrie Bekker
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Jorren Modderkolk
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Sharan Baselmans
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Edin Bastings
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Daisy van der Klei
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Ravi Bauer
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Felien Uitslag
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Vincent Kros
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Solane Paulissen
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Hetty Lindhout
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Xander Peijs
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Emme Udo
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Miquel Metzelaar
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Matthijs Pleiter
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Priscillia van Voorden
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Shawny van de Pol
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Marije de Vreeze
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Marcellus Mijnheer
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Reduan Warsame
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Evi Appel
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Femia Brink
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Christiana Siero
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Marco Bloemert
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Harke Wester
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Romello Reintjes
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Shannon Mullenders
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Jiri Vinke
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Sanne van Sleeuwen
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Geerte van der Meij
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Jimi Sips
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Matisse Weij
monday 15-17,C1.112,Collectieve Intelligentie,Lecture 2,Wafa Bart
monday 17-19,C0.110,Calculus 2,Lecture 1,Willibrordus Agema
monday 17-19,C0.110,Calculus 2,Lecture 1,Diny Aslan
monday 17-19,C0.110,Calculus 2,Lecture 1,Ravi Bauer
monday 17-19,C0.110,Calculus 2,Lecture 1,Marrie Bekker
monday 17-19,C0.110,Calculus 2,Lecture 1,Tian Berkers
monday 17-19,C0.110,Calculus 2,Lecture 1,Hiba Boogert
monday 17-19,C0.110,Calculus 2,Lecture 1,Rudolph Bosman
monday 17-19,C0.110,Calculus 2,Lecture 1,Jael Boutkan
monday 17-19,C0.110,Calculus 2,Lecture 1,Renze Brink
monday 17-19,C0.110,Calculus 2,Lecture 1,Allan Budel
monday 17-19,C0.110,Calculus 2,Lecture 1,Vivianne Buter
monday 17-19,C0.110,Calculus 2,Lecture 1,Yde Christiaens
monday 17-19,C0.110,Calculus 2,Lecture 1,Laurentia Cooijmans
monday 17-19,C0.110,Calculus 2,Lecture 1,Manuel de Boon
monday 17-19,C0.110,Calculus 2,Lecture 1,Merel de Olde
monday 17-19,C0.110,Calculus 2,Lecture 1,Marjory Dielen
monday 17-19,C0.110,Calculus 2,Lecture 1,Kelly Doedens
monday 17-19,C0.110,Calculus 2,Lecture 1,Ko Droste
monday 17-19,C0.110,Calculus 2,Lecture 1,Jurrian Fekkes
monday 17-19,C0.110,Calculus 2,Lecture 1,Diemer Fokkens
monday 17-19,C0.110,Calculus 2,Lecture 1,Rijkje Groote
monday 17-19,C0.110,Calculus 2,Lecture 1,Jetty Haanstra
monday 17-19,C0.110,Calculus 2,Lecture 1,Guus Heijnen
monday 17-19,C0.110,Calculus 2,Lecture 1,Sergio Hijdra
monday 17-19,C0.110,Calculus 2,Lecture 1,Catherine Hoornstra
monday 17-19,C0.110,Calculus 2,Lecture 1,Faya Jagersma
monday 17-19,C0.110,Calculus 2,Lecture 1,Jenske Jongejan
monday 17-19,C0.110,Calculus 2,Lecture 1,Gerritjan Joris
monday 17-19,C0.110,Calculus 2,Lecture 1,Adil Klop
monday 17-19,C0.110,Calculus 2,Lecture 1,Danique Knibbe
monday 17-19,C0.110,Calculus 2,Lecture 1,Evelyn Koelemij
monday 17-19,C0.110,Calculus 2,Lecture 1,Nuriye Kooijmans
monday 17-19,C0.110,Calculus 2,Lecture 1,Thijn Kooyman
monday 17-19,C0.110,Calculus 2,Lecture 1,Yee Koppers
monday 17-19,C0.110,Calculus 2,Lecture 1,Remon Kost
monday 17-19,C0.110,Calculus 2,Lecture 1,Nadeem Lagendijk
monday 17-19,C0.110,Calculus 2,Lecture 1,Christianus Laman
monday 17-19,C0.110,Calculus 2,Lecture 1,Mellisa Leemburg
monday 17-19,C0.110,Calculus 2,Lecture 1,Haroun Lemaire
monday 17-19,C0.110,Calculus 2,Lecture 1,Malcolm Looij
monday 17-19,C0.110,Calculus 2,Lecture 1,Sherwin Lugthart
monday 17-19,C0.110,Calculus 2,Lecture 1,Yi Luten
monday 17-19,C0.110,Calculus 2,Lecture 1,Miquel Metzelaar
